days,date,time ,depth,temp,spCond,Cond,Salinity,DO%,DO.Conc
32,2015/8/3,10:10:10,0.107,25.17,0.39,0.391,0.19,125.2,10.3
32,2015/8/3,10:10:10,0.042,25.17,0.39,0.392,0.19,125.2,10.3
32,2015/8/3,10:10:11,-0.001,25.17,0.39,0.391,0.19,125.2,10.3
32,2015/8/3,10:10:11,-0.095,25.17,0.39,0.391,0.19,125.2,10.3
32,2015/8/3,10:10:12,-0.164,25.17,0.39,0.391,0.19,125.2,10.31
32,2015/8/3,10:10:12,-0.233,25.17,0.391,0.392,0.19,124.2,10.22
32,2015/8/3,10:10:13,-0.227,25.16,0.39,0.392,0.19,124.2,10.23
32,2015/8/3,10:10:13,-0.244,25.15,0.389,0.39,0.19,124.3,10.23
32,2015/8/3,10:10:14,-0.282,25.14,0.39,0.391,0.19,124.3,10.23
32,2015/8/3,10:10:14,-0.293,25.13,0.39,0.391,0.19,124.3,10.24
32,2015/8/3,10:10:15,-0.346,25.12,0.39,0.391,0.19,124.3,10.24
32,2015/8/3,10:10:15,-0.364,25.11,0.389,0.39,0.19,124.3,10.24
32,2015/8/3,10:10:16,-0.414,25.1,0.389,0.39,0.19,124.3,10.25
32,2015/8/3,10:10:16,-0.449,25.09,0.389,0.39,0.19,121.6,10.02
32,2015/8/3,10:10:17,-0.516,25.07,0.389,0.389,0.19,121.6,10.02
32,2015/8/3,10:10:17,-0.55,25.06,0.388,0.388,0.18,121.6,10.03
32,2015/8/3,10:10:18,-0.586,25.03,0.389,0.39,0.19,121.6,10.04
32,2015/8/3,10:10:18,-0.661,25.01,0.389,0.389,0.19,121.7,10.04
32,2015/8/3,10:10:19,-0.699,24.99,0.389,0.389,0.19,121.7,10.05
32,2015/8/3,10:10:19,-0.727,24.97,0.389,0.389,0.19,121.7,10.06
32,2015/8/3,10:10:20,-0.769,24.94,0.388,0.388,0.19,121.7,10.06
32,2015/8/3,10:10:20,-0.796,24.92,0.388,0.388,0.19,117.7,9.73
32,2015/8/3,10:10:21,-0.818,24.9,0.389,0.388,0.19,117.7,9.73
32,2015/8/3,10:10:21,-0.845,24.88,0.389,0.388,0.19,117.7,9.74
32,2015/8/3,10:10:22,-0.862,24.86,0.389,0.388,0.19,117.7,9.75
32,2015/8/3,10:10:22,-0.875,24.85,0.39,0.389,0.19,117.8,9.75
32,2015/8/3,10:10:23,-0.914,24.83,0.39,0.388,0.19,117.8,9.75
32,2015/8/3,10:10:23,-0.919,24.82,0.389,0.387,0.19,117.8,9.76
32,2015/8/3,10:10:24,-0.968,24.81,0.39,0.389,0.19,117.8,9.76
32,2015/8/3,10:10:24,-1.001,24.79,0.391,0.389,0.19,113.8,9.43
32,2015/8/3,10:10:25,-1.124,24.78,0.39,0.388,0.19,113.8,9.43
32,2015/8/3,10:10:25,-1.139,24.77,0.39,0.388,0.19,113.8,9.43
32,2015/8/3,10:10:26,-1.137,24.75,0.391,0.389,0.19,113.8,9.44
32,2015/8/3,10:10:26,-1.135,24.74,0.391,0.389,0.19,113.8,9.44
32,2015/8/3,10:10:27,-1.14,24.73,0.392,0.39,0.19,113.8,9.45
32,2015/8/3,10:10:27,-1.2,24.72,0.393,0.391,0.19,113.9,9.45
32,2015/8/3,10:10:28,-1.217,24.71,0.393,0.391,0.19,113.9,9.45
32,2015/8/3,10:10:28,-1.276,24.69,0.395,0.392,0.19,110.2,9.15
32,2015/8/3,10:10:29,-1.318,24.67,0.399,0.396,0.19,110.2,9.15
32,2015/8/3,10:10:29,-1.344,24.65,0.401,0.399,0.19,110.2,9.16
32,2015/8/3,10:10:30,-1.376,24.61,0.407,0.404,0.19,110.3,9.17
32,2015/8/3,10:10:30,-1.396,24.57,0.426,0.422,0.2,110.3,9.18
32,2015/8/3,10:10:31,-1.411,24.52,0.428,0.424,0.2,110.4,9.19
32,2015/8/3,10:10:31,-1.419,24.46,0.435,0.43,0.21,110.5,9.21
32,2015/8/3,10:10:32,-1.434,24.4,0.44,0.435,0.21,110.5,9.23
32,2015/8/3,10:10:32,-1.446,24.33,0.445,0.439,0.21,106.5,8.9
32,2015/8/3,10:10:33,-1.448,24.27,0.448,0.441,0.21,106.6,8.92
32,2015/8/3,10:10:33,-1.449,24.22,0.449,0.442,0.21,106.7,8.93
32,2015/8/3,10:10:34,-1.456,24.17,0.449,0.442,0.22,106.7,8.94
32,2015/8/3,10:10:34,-1.464,24.13,0.451,0.443,0.22,106.8,8.96
32,2015/8/3,10:10:35,-1.472,24.09,0.452,0.445,0.22,106.8,8.97
32,2015/8/3,10:10:35,-1.48,24.05,0.454,0.445,0.22,106.8,8.98
32,2015/8/3,10:10:36,-1.484,24.02,0.454,0.446,0.22,106.9,8.98
32,2015/8/3,10:10:36,-1.486,23.99,0.456,0.447,0.22,98.9,8.32
32,2015/8/3,10:10:37,-1.49,23.96,0.456,0.447,0.22,99,8.33
32,2015/8/3,10:10:37,-1.486,23.94,0.454,0.445,0.22,99,8.33
45,2015/8/16,10:47:25,0.03,24.53,0.412,0.408,0.2,99.1,8.25
45,2015/8/16,10:47:26,0.039,24.53,0.405,0.401,0.19,99.1,8.25
45,2015/8/16,10:47:26,0.004,24.54,0.406,0.402,0.19,99.1,8.25
45,2015/8/16,10:47:27,-0.104,24.53,0.403,0.399,0.19,99.1,8.25
45,2015/8/16,10:47:27,-0.177,24.53,0.403,0.4,0.19,99.1,8.25
45,2015/8/16,10:47:28,-0.196,24.52,0.403,0.399,0.19,99.1,8.26
45,2015/8/16,10:47:28,-0.22,24.5,0.403,0.4,0.19,98.6,8.21
45,2015/8/16,10:47:29,-0.268,24.49,0.403,0.399,0.19,98.6,8.21
45,2015/8/16,10:47:29,-0.333,24.46,0.408,0.404,0.19,98.6,8.22
45,2015/8/16,10:47:30,-0.383,24.43,0.403,0.398,0.19,98.6,8.23
45,2015/8/16,10:47:30,-0.484,24.4,0.402,0.397,0.19,98.7,8.23
45,2015/8/16,10:47:31,-0.524,24.36,0.403,0.398,0.19,98.7,8.24
45,2015/8/16,10:47:31,-0.538,24.33,0.402,0.397,0.19,98.7,8.25
45,2015/8/16,10:47:32,-0.624,24.29,0.401,0.396,0.19,98.8,8.26
45,2015/8/16,10:47:32,-0.649,24.26,0.402,0.397,0.19,97.7,8.18
45,2015/8/16,10:47:33,-0.707,24.23,0.402,0.396,0.19,97.7,8.19
45,2015/8/16,10:47:33,-0.783,24.19,0.407,0.401,0.19,97.8,8.2
45,2015/8/16,10:47:34,-0.799,24.15,0.402,0.395,0.19,97.8,8.2
45,2015/8/16,10:47:34,-0.82,24.12,0.403,0.396,0.19,97.9,8.21
45,2015/8/16,10:47:35,-0.853,24.08,0.403,0.396,0.19,97.9,8.22
45,2015/8/16,10:47:35,-0.914,24.05,0.404,0.397,0.19,97.9,8.23
45,2015/8/16,10:47:36,-0.96,24.01,0.404,0.397,0.19,98,8.24
45,2015/8/16,10:47:36,-1.013,23.96,0.405,0.397,0.19,97.2,8.18
45,2015/8/16,10:47:37,-1.042,23.91,0.406,0.397,0.19,97.2,8.19
45,2015/8/16,10:47:37,-1.088,23.85,0.412,0.403,0.2,97.3,8.2
45,2015/8/16,10:47:38,-1.154,23.81,0.407,0.398,0.19,97.3,8.21
45,2015/8/16,10:47:38,-1.189,23.76,0.408,0.398,0.2,97.4,8.23
45,2015/8/16,10:47:39,-1.235,23.69,0.408,0.398,0.2,97.4,8.24
45,2015/8/16,10:47:39,-1.287,23.64,0.409,0.399,0.2,97.5,8.26
45,2015/8/16,10:47:40,-1.33,23.58,0.409,0.398,0.2,97.6,8.27
45,2015/8/16,10:47:40,-1.368,23.52,0.41,0.398,0.2,96.3,8.17
45,2015/8/16,10:47:41,-1.401,23.47,0.411,0.399,0.2,96.3,8.18
45,2015/8/16,10:47:41,-1.436,23.41,0.417,0.405,0.2,96.4,8.2
45,2015/8/16,10:47:42,-1.46,23.36,0.416,0.403,0.2,96.4,8.21
45,2015/8/16,10:47:42,-1.472,23.3,0.417,0.404,0.2,96.5,8.22
45,2015/8/16,10:47:43,-1.482,23.24,0.419,0.405,0.2,96.6,8.24
45,2015/8/16,10:47:43,-1.488,23.2,0.419,0.405,0.2,96.6,8.25
56,2015/8/27,12:24:41,-0.014,21.42,0.411,0.383,0.2,102.7,9.07
56,2015/8/27,12:24:42,-0.033,21.44,0.41,0.382,0.2,102.7,9.07
56,2015/8/27,12:24:42,-0.094,21.44,0.395,0.368,0.19,102.7,9.07
56,2015/8/27,12:24:43,-0.119,21.45,0.411,0.383,0.2,102.7,9.06
56,2015/8/27,12:24:43,-0.142,21.45,0.409,0.381,0.2,102.7,9.06
56,2015/8/27,12:24:44,-0.191,21.44,0.408,0.38,0.2,102.7,9.07
56,2015/8/27,12:24:44,-0.188,21.42,0.408,0.38,0.2,102.7,9.07
56,2015/8/27,12:24:45,-0.233,21.41,0.409,0.38,0.2,102.7,9.07
56,2015/8/27,12:24:45,-0.3,21.39,0.408,0.38,0.2,97.9,8.65
56,2015/8/27,12:24:46,-0.387,21.37,0.407,0.379,0.2,97.9,8.65
56,2015/8/27,12:24:46,-0.42,21.35,0.394,0.366,0.19,97.9,8.66
56,2015/8/27,12:24:47,-0.484,21.33,0.408,0.379,0.2,97.9,8.67
56,2015/8/27,12:24:47,-0.522,21.31,0.407,0.379,0.2,97.9,8.67
56,2015/8/27,12:24:48,-0.564,21.29,0.407,0.379,0.2,98,8.68
56,2015/8/27,12:24:48,-0.561,21.26,0.407,0.378,0.2,98,8.68
56,2015/8/27,12:24:49,-0.61,21.24,0.407,0.378,0.2,98,8.69
56,2015/8/27,12:24:49,-0.601,21.22,0.408,0.378,0.2,93.2,8.26
56,2015/8/27,12:24:50,-0.659,21.2,0.408,0.378,0.2,93.2,8.27
56,2015/8/27,12:24:50,-0.659,21.18,0.393,0.364,0.19,93.2,8.27
56,2015/8/27,12:24:51,-0.722,21.16,0.408,0.378,0.2,93.2,8.28
56,2015/8/27,12:24:51,-0.729,21.14,0.408,0.378,0.2,93.3,8.28
56,2015/8/27,12:24:52,-0.781,21.12,0.408,0.378,0.2,93.3,8.29
56,2015/8/27,12:24:52,-0.769,21.11,0.408,0.378,0.2,93.3,8.29
56,2015/8/27,12:24:53,-0.809,21.09,0.408,0.378,0.2,93.3,8.3
56,2015/8/27,12:24:53,-0.882,21.08,0.408,0.377,0.2,88.7,7.89
56,2015/8/27,12:24:54,-0.911,21.06,0.408,0.378,0.2,88.7,7.89
56,2015/8/27,12:24:54,-1.015,21.05,0.394,0.364,0.19,88.7,7.9
56,2015/8/27,12:24:55,-1.089,21.03,0.409,0.378,0.2,88.7,7.9
56,2015/8/27,12:24:55,-1.116,21.03,0.409,0.378,0.2,88.8,7.9
56,2015/8/27,12:24:56,-1.11,21.01,0.409,0.377,0.2,88.8,7.9
56,2015/8/27,12:24:56,-1.166,21,0.408,0.377,0.2,88.8,7.91
56,2015/8/27,12:24:57,-1.193,21,0.408,0.377,0.2,88.8,7.91
56,2015/8/27,12:24:57,-1.245,20.99,0.408,0.377,0.2,84.1,7.49
56,2015/8/27,12:24:58,-1.294,20.98,0.408,0.377,0.2,84.1,7.49
56,2015/8/27,12:24:58,-1.326,20.97,0.394,0.364,0.19,84.1,7.49
56,2015/8/27,12:24:59,-1.376,20.96,0.41,0.379,0.2,84.1,7.49
56,2015/8/27,12:24:59,-1.412,20.96,0.409,0.378,0.2,84.1,7.5
56,2015/8/27,12:25:00,-1.45,20.95,0.411,0.379,0.2,84.1,7.5
56,2015/8/27,12:25:00,-1.513,20.95,0.44,0.406,0.21,84.1,7.5
56,2015/8/27,12:25:01,-1.516,20.95,0.453,0.418,0.22,84.1,7.5
56,2015/8/27,12:25:01,-1.531,20.94,0.459,0.424,0.22,79.7,7.1
56,2015/8/27,12:25:02,-1.538,20.94,0.461,0.426,0.22,79.7,7.1
56,2015/8/27,12:25:02,-1.542,20.93,0.448,0.413,0.22,79.7,7.11
56,2015/8/27,12:25:03,-1.545,20.92,0.463,0.427,0.22,79.7,7.11
68,2015/9/8,11:12:41,-0.041,25.83,0.393,0.4,0.19,127.7,10.38
68,2015/9/8,11:12:42,-0.049,25.77,0.393,0.399,0.19,131.6,10.71
68,2015/9/8,11:12:43,-0.053,25.77,0.392,0.397,0.19,131.6,10.71
68,2015/9/8,11:12:44,-0.106,25.78,0.394,0.4,0.19,131.6,10.71
68,2015/9/8,11:12:45,-0.238,25.77,0.392,0.398,0.19,131.6,10.71
68,2015/9/8,11:12:46,-0.442,25.73,0.391,0.397,0.19,131.9,10.75
68,2015/9/8,11:12:47,-0.601,25.67,0.39,0.395,0.19,132,10.77
68,2015/9/8,11:12:48,-0.781,25.6,0.392,0.397,0.19,132.1,10.79
68,2015/9/8,11:12:49,-0.948,25.49,0.397,0.401,0.19,132.3,10.82
68,2015/9/8,11:12:50,-1.083,25.34,0.401,0.404,0.19,132.1,10.84
68,2015/9/8,11:12:51,-1.177,25.17,0.406,0.407,0.19,132.3,10.89
68,2015/9/8,11:12:52,-1.266,24.97,0.411,0.411,0.2,132.6,10.95
68,2015/9/8,11:12:53,-1.361,24.74,0.426,0.424,0.2,133,11.03
68,2015/9/8,11:12:54,-1.409,24.43,0.438,0.433,0.21,131.6,10.98
68,2015/9/8,11:12:55,-1.43,24.16,0.441,0.434,0.21,132,11.07
68,2015/9/8,11:12:56,-1.439,23.94,0.447,0.438,0.21,132.3,11.14
68,2015/9/8,11:12:57,-1.447,23.77,0.453,0.443,0.22,132.6,11.19
81,2015/9/21,12:10:00,0.026,18.7,0.403,0.354,0.19,106.4,9.92
81,2015/9/21,12:10:01,0.004,18.7,0.402,0.354,0.19,106.4,9.92
81,2015/9/21,12:10:01,-0.039,18.7,0.403,0.354,0.19,106.4,9.92
81,2015/9/21,12:10:02,-0.089,18.7,0.402,0.353,0.19,106.4,9.92
81,2015/9/21,12:10:02,-0.124,18.7,0.402,0.354,0.19,106.4,9.92
81,2015/9/21,12:10:03,-0.138,18.7,0.403,0.354,0.19,105.3,9.81
81,2015/9/21,12:10:03,-0.169,18.71,0.402,0.354,0.19,105.3,9.81
81,2015/9/21,12:10:04,-0.233,18.7,0.396,0.348,0.19,105.3,9.81
81,2015/9/21,12:10:04,-0.256,18.7,0.402,0.354,0.19,105.3,9.81
81,2015/9/21,12:10:05,-0.291,18.69,0.401,0.353,0.19,105.3,9.82
81,2015/9/21,12:10:05,-0.327,18.69,0.402,0.353,0.19,105.3,9.82
81,2015/9/21,12:10:06,-0.368,18.67,0.401,0.353,0.19,105.3,9.82
81,2015/9/21,12:10:06,-0.383,18.66,0.402,0.353,0.19,105.3,9.83
81,2015/9/21,12:10:07,-0.408,18.65,0.402,0.353,0.19,104.8,9.78
81,2015/9/21,12:10:07,-0.472,18.64,0.401,0.353,0.19,104.8,9.78
81,2015/9/21,12:10:08,-0.54,18.62,0.396,0.348,0.19,104.8,9.79
81,2015/9/21,12:10:08,-0.577,18.61,0.402,0.352,0.19,104.8,9.79
81,2015/9/21,12:10:09,-0.616,18.6,0.402,0.353,0.19,104.9,9.8
81,2015/9/21,12:10:09,-0.669,18.58,0.402,0.352,0.19,104.9,9.8
81,2015/9/21,12:10:10,-0.693,18.57,0.401,0.352,0.19,104.9,9.8
81,2015/9/21,12:10:10,-0.748,18.56,0.402,0.353,0.19,104.9,9.81
81,2015/9/21,12:10:11,-0.799,18.55,0.402,0.352,0.19,104.2,9.75
81,2015/9/21,12:10:11,-0.817,18.53,0.402,0.352,0.19,104.3,9.75
81,2015/9/21,12:10:12,-0.883,18.52,0.397,0.347,0.19,104.3,9.76
81,2015/9/21,12:10:12,-0.917,18.51,0.402,0.352,0.19,104.3,9.76
81,2015/9/21,12:10:13,-0.985,18.5,0.401,0.352,0.19,104.3,9.76
81,2015/9/21,12:10:13,-1.044,18.49,0.403,0.353,0.19,104.3,9.76
81,2015/9/21,12:10:14,-1.107,18.49,0.401,0.351,0.19,104.3,9.77
81,2015/9/21,12:10:14,-1.13,18.48,0.402,0.352,0.19,104.3,9.77
81,2015/9/21,12:10:15,-1.166,18.47,0.402,0.352,0.19,103.5,9.7
81,2015/9/21,12:10:15,-1.215,18.46,0.403,0.353,0.19,103.5,9.7
81,2015/9/21,12:10:16,-1.253,18.46,0.397,0.347,0.19,103.6,9.7
81,2015/9/21,12:10:16,-1.344,18.45,0.401,0.351,0.19,103.6,9.7
81,2015/9/21,12:10:17,-1.456,18.45,0.402,0.352,0.19,103.6,9.7
81,2015/9/21,12:10:17,-1.459,18.44,0.403,0.352,0.19,103.6,9.71
81,2015/9/21,12:10:18,-1.468,18.44,0.404,0.353,0.19,103.6,9.71
81,2015/9/21,12:10:18,-1.477,18.44,0.404,0.353,0.19,103.6,9.71
81,2015/9/21,12:10:19,-1.493,18.44,0.403,0.353,0.19,102.6,9.62
81,2015/9/21,12:10:19,-1.511,18.44,0.404,0.353,0.19,102.6,9.62
